gene type,lifespan bin,set similarity,bin similarity,# species in bin,# sequences in bin,similarity diff
ZMIZ2,(0-15),0.16569576861500138,0.15930320640424328,91,516,-0.006392562210758096
ZMIZ2,(15-30),0.16569576861500138,0.1753157424446256,134,786,0.009619973829624234
ZMIZ2,(30-60),0.16569576861500138,0.17768903516950832,82,533,0.011993266554506943
ZMIZ2,(60-100),0.16569576861500138,0.1949990253543241,13,85,0.029303256739322714
ZMIZ2,(100-250),0.16569576861500138,0.21488958884228446,2,25,0.04919382022728308
ZNF66,(0-15),0.14575939698176743,0.11003699017444316,34,156,-0.035722406807324275
ZNF66,(15-30),0.14575939698176743,0.1228528330240367,112,880,-0.022906563957730733
ZNF66,(30-60),0.14575939698176743,0.17415551705785,63,1009,0.02839612007608258
ZNF66,(60-100),0.14575939698176743,0.1890521472873959,5,52,0.04329275030562846
ZNF66,(100-250),0.14575939698176743,0.22727920227920229,1,4,0.08151980529743486
RBBP7,(0-15),0.21436191865781468,0.20556646929780584,93,320,-0.008795449360008839
RBBP7,(15-30),0.21436191865781468,0.2211175842297025,134,487,0.006755665571887837
RBBP7,(30-60),0.21436191865781468,0.22190453401638907,82,354,0.007542615358574395
RBBP7,(60-100),0.21436191865781468,0.20950286813462446,13,56,-0.004859050523190217
RBBP7,(100-250),0.21436191865781468,0.24565607337462342,3,15,0.03129415471680874
DPRX,(0-15),0.23375715241777004,0.18904856842532652,21,26,-0.04470858399244351
DPRX,(15-30),0.23375715241777004,0.2510388232946597,58,70,0.01728167087688967
DPRX,(30-60),0.23375715241777004,0.26519107287929977,46,59,0.031433920461529735
DPRX,(60-100),0.23375715241777004,0.2912371134020619,1,3,0.05747996098429184
MYF5,(0-15),0.33170282528686473,0.3093447186912322,95,110,-0.022358106595632532
MYF5,(15-30),0.33170282528686473,0.33496060755110796,137,163,0.0032577822642432253
MYF5,(30-60),0.33170282528686473,0.3500158535068376,83,108,0.018313028219972882
MYF5,(60-100),0.33170282528686473,0.3596885813148787,13,17,0.027985756028013953
MYF5,(100-250),0.33170282528686473,0.37412854030501097,3,6,0.04242571501814624
ZNF786,(0-15),0.10166355373961222,0.11450210027944381,63,161,0.012838546539831588
ZNF786,(15-30),0.10166355373961222,0.11314525368078082,118,354,0.0114816999411686
ZNF786,(30-60),0.10166355373961222,0.09953773632153713,74,287,-0.0021258174180750905
ZNF786,(60-100),0.10166355373961222,0.19853551578241013,8,22,0.09687196204279791
ZNF786,(100-250),0.10166355373961222,0.30595338684692297,2,6,0.20428983310731075
ARID5A,(0-15),0.16982371695272713,0.14551934236257058,91,306,-0.024304374590156552
ARID5A,(15-30),0.16982371695272713,0.18328936596037643,135,470,0.013465649007649294
ARID5A,(30-60),0.16982371695272713,0.1805237565246374,82,312,0.010700039571910264
ARID5A,(60-100),0.16982371695272713,0.22549473272358625,13,51,0.05567101577085912
ARID5A,(100-250),0.16982371695272713,0.28837607432139983,3,18,0.1185523573686727
CHD1L,(0-15),0.1523375406425074,0.14272800992619303,88,397,-0.009609530716314374
CHD1L,(15-30),0.1523375406425074,0.15650629231809768,135,627,0.0041687516755902765
CHD1L,(30-60),0.1523375406425074,0.15947179738275727,82,419,0.007134256740249867
CHD1L,(60-100),0.1523375406425074,0.179505216316297,13,65,0.02716767567378961
CHD1L,(100-250),0.1523375406425074,0.19511076619150933,1,16,0.042773225549001925
RBM26,(0-15),0.26831766125293927,0.26382027870171243,90,416,-0.004497382551226836
RBM26,(15-30),0.26831766125293927,0.270053117966009,134,636,0.0017354567130697385
RBM26,(30-60),0.26831766125293927,0.2725970404541443,83,436,0.004279379201205025
RBM26,(60-100),0.26831766125293927,0.2829094636138469,13,68,0.014591802360907624
RBM26,(100-250),0.26831766125293927,0.27339362789071797,3,24,0.005075966637778706
ZKSCAN2,(0-15),0.2329692790296273,0.22621725808892768,83,95,-0.006752020940699627
ZKSCAN2,(15-30),0.2329692790296273,0.24685866124422642,126,149,0.013889382214599122
ZKSCAN2,(30-60),0.2329692790296273,0.2301256823483241,81,105,-0.002843596681303212
ZKSCAN2,(60-100),0.2329692790296273,0.3181095023920375,13,17,0.0851402233624102
ZKSCAN2,(100-250),0.2329692790296273,0.3206971677559814,3,6,0.08772788872635409
RLF,(0-15),0.24325517080409056,0.17909866585777445,86,97,-0.06415650494631611
RLF,(15-30),0.24325517080409056,0.2861097083120323,126,151,0.04285453750794174
RLF,(30-60),0.24325517080409056,0.27594611220862375,82,103,0.032690941404533186
RLF,(60-100),0.24325517080409056,0.27888240237847284,13,17,0.03562723157438227
RLF,(100-250),0.24325517080409056,0.3713175597309176,3,6,0.12806238892682706
ZMYM3,(0-15),0.2361035015791148,0.2071447512358425,90,398,-0.028958750343272305
ZMYM3,(15-30),0.2361035015791148,0.25597837107655497,128,602,0.019874869497440162
ZMYM3,(30-60),0.2361035015791148,0.2783576240644051,79,394,0.04225412248529031
ZMYM3,(60-100),0.2361035015791148,0.29182122295259466,12,64,0.055717721373479856
ZMYM3,(100-250),0.2361035015791148,0.3177086711136255,3,15,0.08160516953451069
GTF2IRD2B,(0-15),0.1920586721061194,0.19081966684096568,77,243,-0.0012390052651537198
GTF2IRD2B,(15-30),0.1920586721061194,0.18484413473896857,129,410,-0.007214537367150831
GTF2IRD2B,(30-60),0.1920586721061194,0.211222429229891,82,303,0.019163757123771608
GTF2IRD2B,(60-100),0.1920586721061194,0.24885269873436655,12,51,0.056794026628247146
GTF2IRD2B,(100-250),0.1920586721061194,0.2799200971561158,3,18,0.08786142504999642
SFRP4,(0-15),0.32898272224461367,0.32609862133730544,88,102,-0.002884100907308229
SFRP4,(15-30),0.32898272224461367,0.3292999915548633,127,150,0.0003172693102496127
SFRP4,(30-60),0.32898272224461367,0.35391997306246065,80,103,0.02493725081784698
SFRP4,(60-100),0.32898272224461367,0.34968998222518477,13,17,0.020707259980571102
SFRP4,(100-250),0.32898272224461367,0.374397880539499,2,5,0.04541515829488535
ASH1L,(0-15),0.22902965526682953,0.20112768213596846,75,469,-0.02790197313086107
ASH1L,(15-30),0.22902965526682953,0.23776861374413574,121,757,0.008738958477306213
ASH1L,(30-60),0.22902965526682953,0.2629995424134988,81,571,0.03396988714666929
ASH1L,(60-100),0.22902965526682953,0.2980413281807929,9,63,0.06901167291396335
ASH1L,(100-250),0.22902965526682953,0.33618545482809553,3,26,0.107155799561266
TFDP2,(0-15),0.17302665931796649,0.16162707837386625,93,615,-0.011399580944100235
TFDP2,(15-30),0.17302665931796649,0.1776455890638562,137,946,0.004618929745889705
TFDP2,(30-60),0.17302665931796649,0.17799710301501415,84,662,0.004970443697047661
TFDP2,(60-100),0.17302665931796649,0.176320858022731,13,100,0.0032941987047645227
TFDP2,(100-250),0.17302665931796649,0.1876743873119703,3,36,0.014647727994003823
UBTFL1,(0-15),0.23163917803291917,0.19421075525599718,25,42,-0.03742842277692199
UBTFL1,(15-30),0.23163917803291917,0.21774883277631302,63,108,-0.013890345256606151
UBTFL1,(30-60),0.23163917803291917,0.2745878821157258,45,82,0.042948704082806655
UBTFL1,(60-100),0.23163917803291917,0.3086796809403895,7,17,0.07704050290747033
UBTFL1,(100-250),0.23163917803291917,0.37075911789652255,3,6,0.13911993986360338
ZNF628,(0-15),0.1615538563260655,0.14596856178565915,75,148,-0.015585294540406358
ZNF628,(15-30),0.1615538563260655,0.17136047630138465,92,195,0.009806619975319147
ZNF628,(30-60),0.1615538563260655,0.1830393832635558,67,162,0.021485526937490285
ZNF628,(60-100),0.1615538563260655,0.20948613815170217,8,20,0.04793228182563666
ZNF628,(100-250),0.1615538563260655,0.29229147141518275,1,6,0.13073761508911724
CCNT1,(0-15),0.2691754459991022,0.23857690562892583,89,104,-0.03059854037017637
CCNT1,(15-30),0.2691754459991022,0.27205922996346793,133,157,0.002883783964365727
CCNT1,(30-60),0.2691754459991022,0.2975497885566745,82,104,0.02837434255757232
CCNT1,(60-100),0.2691754459991022,0.3278607899492673,12,16,0.058685343950165114
CCNT1,(100-250),0.2691754459991022,0.3744047619047618,2,5,0.10522931590565959
SLC26A10,(0-15),0.14501776442824915,0.13880863884306213,90,104,-0.00620912558518702
SLC26A10,(15-30),0.14501776442824915,0.14742743578917125,133,154,0.0024096713609221
SLC26A10,(30-60),0.14501776442824915,0.1625426508813302,81,104,0.017524886453081034
SLC26A10,(60-100),0.14501776442824915,0.24349102163960518,13,17,0.09847325721135602
SLC26A10,(100-250),0.14501776442824915,0.2906414762741652,2,4,0.14562371184591605
ZNF677,(0-15),0.1362625611304606,0.129733279877407,34,120,-0.006529281253053604
ZNF677,(15-30),0.1362625611304606,0.13911697162720857,120,839,0.0028544104967479778
ZNF677,(30-60),0.1362625611304606,0.1406351007921147,82,742,0.004372539661654101
ZNF677,(60-100),0.1362625611304606,0.16802480283427865,13,153,0.031762241703818056
ZNF677,(100-250),0.1362625611304606,0.18194633549371758,3,64,0.04568377436325699
ZNF445,(0-15),0.2013076860562204,0.16263436795906913,76,87,-0.03867331809715127
ZNF445,(15-30),0.2013076860562204,0.22062520311776845,127,148,0.01931751706154805
ZNF445,(30-60),0.2013076860562204,0.22796685242957762,82,106,0.026659166373357218
ZNF445,(60-100),0.2013076860562204,0.2970863208895123,12,16,0.09577863483329191
ZNF445,(100-250),0.2013076860562204,0.3702565343659245,3,5,0.16894884830970408
ZNF213,(0-15),0.2570553833852733,0.2194656653431998,84,100,-0.03758971804207348
ZNF213,(15-30),0.2570553833852733,0.2683421568916208,119,139,0.011286773506347492
ZNF213,(30-60),0.2570553833852733,0.3049930319461546,77,101,0.04793764856088134
ZNF213,(60-100),0.2570553833852733,0.3085758853577424,12,15,0.0515205019724691
ZNF213,(100-250),0.2570553833852733,0.3684640522875817,2,3,0.11140866890230844
REST,(0-15),0.16565251222364374,0.14723564117712115,73,162,-0.018416871046522593
REST,(15-30),0.16565251222364374,0.18533261347758062,113,292,0.019680101253936877
REST,(30-60),0.16565251222364374,0.18363611418440634,71,194,0.017983601960762596
REST,(60-100),0.16565251222364374,0.19362017769077486,4,10,0.027967665467131114
REST,(100-250),0.16565251222364374,0.31696969696969696,2,4,0.1513171847460532
PLXNB3,(0-15),0.11331060056184718,0.1223324210501911,84,190,0.00902182048834392
PLXNB3,(15-30),0.11331060056184718,0.12205137130649299,121,289,0.008740770744645812
PLXNB3,(30-60),0.11331060056184718,0.12902472340745524,77,198,0.015714122845608067
PLXNB3,(60-100),0.11331060056184718,0.16589633125307449,12,32,0.05258573069122731
PLXNB3,(100-250),0.11331060056184718,0.25162514318442714,2,6,0.13831454262257997
ZNF160,(0-15),0.09655557751018663,0.10478599520481342,43,219,0.00823041769462679
ZNF160,(15-30),0.09655557751018663,0.09648351289332965,121,1751,-7.206461685697885e-05
ZNF160,(30-60),0.09655557751018663,0.10103781325445538,80,1338,0.004482235744268745
ZNF160,(60-100),0.09655557751018663,0.11003246689090651,13,283,0.013476889380719878
ZNF160,(100-250),0.09655557751018663,0.12644561165386378,3,119,0.02989003414367715
CAMK1,(0-15),0.33116288965355645,0.3160300721367996,91,104,-0.015132817516756825
CAMK1,(15-30),0.33116288965355645,0.3308423685920581,135,160,-0.0003205210614983245
CAMK1,(30-60),0.33116288965355645,0.3512377437647881,84,110,0.020074854111231666
CAMK1,(60-100),0.33116288965355645,0.3630017885532592,13,17,0.03183889889970276
CAMK1,(100-250),0.33116288965355645,0.37427177177177184,3,6,0.0431088821182154
PRAMEF14,(0-15),0.15684683357981202,0.14693960643890844,19,61,-0.009907227140903585
PRAMEF14,(15-30),0.15684683357981202,0.15308177546416163,54,255,-0.0037650581156503937
PRAMEF14,(30-60),0.15684683357981202,0.16869030826316245,37,197,0.011843474683350425
PRAMEF14,(60-100),0.15684683357981202,0.2028462289619317,7,42,0.04599939538211967
PRAMEF14,(100-250),0.15684683357981202,0.24831689377187038,3,28,0.09147006019205836
SREBF1,(0-15),0.1646180712980004,0.14203441316389165,85,293,-0.02258365813410876
SREBF1,(15-30),0.1646180712980004,0.17298451536037382,131,452,0.008366444062373413
SREBF1,(30-60),0.1646180712980004,0.18330243058779733,79,303,0.01868435928979692
SREBF1,(60-100),0.1646180712980004,0.19428654789970742,13,51,0.029668476601707017
SREBF1,(100-250),0.1646180712980004,0.291717219654031,2,15,0.12709914835603062
DACH1,(0-15),0.1395181279854996,0.141841120900243,66,306,0.002322992914743416
DACH1,(15-30),0.1395181279854996,0.13900808987414887,84,383,-0.0005100381113507246
DACH1,(30-60),0.1395181279854996,0.15197307429473977,70,348,0.012454946309240184
DACH1,(60-100),0.1395181279854996,0.16669579659877748,8,40,0.02717766861327789
DACH1,(100-250),0.1395181279854996,0.2239446260657403,1,12,0.08442649808024072
KAT6A,(0-15),0.219353160161807,0.23010961208999903,93,280,0.010756451928192023
KAT6A,(15-30),0.219353160161807,0.22432896533168376,137,401,0.004975805169876751
KAT6A,(30-60),0.219353160161807,0.224463008262549,83,267,0.005109848100741998
KAT6A,(60-100),0.219353160161807,0.22626527341041583,13,42,0.0069121132486088255
KAT6A,(100-250),0.219353160161807,0.2815978569411725,3,12,0.062244696779365505
KCNIP2,(0-15),0.17953949916306572,0.169808357577736,93,867,-0.009731141585329728
KCNIP2,(15-30),0.17953949916306572,0.17995837256047506,136,1269,0.0004188733974093417
KCNIP2,(30-60),0.17953949916306572,0.18464558706881384,85,882,0.0051060879057481245
KCNIP2,(60-100),0.17953949916306572,0.18536090515526943,13,136,0.00582140599220371
KCNIP2,(100-250),0.17953949916306572,0.1965051069655124,3,41,0.016965607802446686
MAP3K10,(0-15),0.24070177221783237,0.2064166419717083,81,93,-0.03428513024612406
MAP3K10,(15-30),0.24070177221783237,0.25277733795500223,113,136,0.012075565737169863
MAP3K10,(30-60),0.24070177221783237,0.2671188646892268,73,92,0.026417092471394427
MAP3K10,(60-100),0.24070177221783237,0.31124389006441777,12,16,0.0705421178465854
MAP3K10,(100-250),0.24070177221783237,0.3716875871687587,2,4,0.13098581495092634
ZNF736,(0-15),0.1274502654862237,0.11160885024522202,51,408,-0.01584141524100169
ZNF736,(15-30),0.1274502654862237,0.12188518954891321,115,1176,-0.005565075937310496
ZNF736,(30-60),0.1274502654862237,0.14039890302995064,74,1091,0.012948637543726937
ZNF736,(60-100),0.1274502654862237,0.15876248776016244,11,49,0.031312222273938733
ZNF736,(100-250),0.1274502654862237,0.16000293658410852,2,19,0.03255267109788482
FERD3L,(0-15),0.24310473917950423,0.22306945011647006,90,104,-0.020035289063034173
FERD3L,(15-30),0.24310473917950423,0.25459989403471117,136,163,0.01149515485520694
FERD3L,(30-60),0.24310473917950423,0.2751905223780497,85,110,0.032085783198545464
FERD3L,(60-100),0.24310473917950423,0.3045624437399709,13,17,0.06145770456046665
FERD3L,(100-250),0.24310473917950423,0.36501996007984033,3,6,0.1219152209003361
NLK,(0-15),0.33776713479310294,0.31465783146849113,88,100,-0.023109303324611807
NLK,(15-30),0.33776713479310294,0.3466801520912751,134,158,0.008913017298172177
NLK,(30-60),0.33776713479310294,0.3480996981228315,82,106,0.010332563329728539
NLK,(60-100),0.33776713479310294,0.3705251039809865,13,17,0.03275796918788354
NLK,(100-250),0.33776713479310294,0.37476325757575757,3,6,0.03699612278265463
ING5,(0-15),0.28642541467181776,0.32793190650126125,83,191,0.04150649182944349
ING5,(15-30),0.28642541467181776,0.29570846943449464,121,319,0.009283054762676879
ING5,(30-60),0.28642541467181776,0.2619400511424885,76,280,-0.024485363529329285
ING5,(60-100),0.28642541467181776,0.31873224922376614,12,37,0.03230683455194838
ING5,(100-250),0.28642541467181776,0.3337781637188777,2,11,0.04735274904705994
SNX6,(0-15),0.20640587164735005,0.2190239477820583,83,192,0.01261807613470825
SNX6,(15-30),0.20640587164735005,0.21584335139536268,127,310,0.009437479748012623
SNX6,(30-60),0.20640587164735005,0.20953180956092568,80,218,0.003125937913575627
SNX6,(60-100),0.20640587164735005,0.2201029359778374,12,32,0.01369706433048734
SNX6,(100-250),0.20640587164735005,0.23574908667170702,3,10,0.029343215024356967
JMY,(0-15),0.23216398348567482,0.19508106281486215,71,80,-0.037082920670812675
JMY,(15-30),0.23216398348567482,0.2518778083371157,108,128,0.01971382485144088
JMY,(30-60),0.23216398348567482,0.25584099985127357,70,91,0.02367701636559874
JMY,(60-100),0.23216398348567482,0.3126001055003962,11,15,0.08043612201472136
JMY,(100-250),0.23216398348567482,0.3728578629032258,2,4,0.140693879417551
TIAL1,(0-15),0.27350545302898605,0.2745464140761534,90,212,0.0010409610471673325
TIAL1,(15-30),0.27350545302898605,0.2757453160219832,137,346,0.002239862992997166
TIAL1,(30-60),0.27350545302898605,0.27165162270711024,85,267,-0.0018538303218758045
TIAL1,(60-100),0.27350545302898605,0.27406425998652106,13,35,0.0005588069575350185
TIAL1,(100-250),0.27350545302898605,0.2455609158415284,3,13,-0.027944537187457652
EMX2,(0-15),0.2875409030647931,0.2852398223062477,85,99,-0.0023010807585453485
EMX2,(15-30),0.2875409030647931,0.296421719657667,120,140,0.00888081659287393
EMX2,(30-60),0.2875409030647931,0.28941980608441387,77,99,0.0018789030196207923
EMX2,(60-100),0.2875409030647931,0.30193744164332464,10,14,0.01439653857853157
EMX2,(100-250),0.2875409030647931,0.37473544973544975,2,5,0.08719454667065668
ERG,(0-15),0.19014459085530305,0.18513061040223738,86,677,-0.0050139804530656695
ERG,(15-30),0.19014459085530305,0.1907791057469922,132,1068,0.0006345148916891419
ERG,(30-60),0.19014459085530305,0.1963536432741216,82,751,0.006209052418818556
ERG,(60-100),0.19014459085530305,0.19478195461348996,13,119,0.004637363758186908
ERG,(100-250),0.19014459085530305,0.20030164481898272,3,41,0.010157053963679663
MEAF6,(0-15),0.2779622219270011,0.2834985775219313,91,521,0.005536355594930209
MEAF6,(15-30),0.2779622219270011,0.27818702781082066,130,778,0.00022480588381956768
MEAF6,(30-60),0.2779622219270011,0.28898510564605134,81,513,0.011022883719050247
MEAF6,(60-100),0.2779622219270011,0.29108773214436573,13,84,0.013125510217364633
MEAF6,(100-250),0.2779622219270011,0.2977984855584107,2,28,0.019836263631409612
ERBB4,(0-15),0.22662209498099986,0.2166830132865467,87,294,-0.00993908169445315
ERBB4,(15-30),0.22662209498099986,0.23069170640483508,125,442,0.004069611423835218
ERBB4,(30-60),0.22662209498099986,0.2326886431156306,83,313,0.006066548134630728
ERBB4,(60-100),0.22662209498099986,0.2524758149650255,11,44,0.025853719984025664
ERBB4,(100-250),0.22662209498099986,0.27156350699928683,3,15,0.04494141201828697
FOXB2,(0-15),0.27747881493478815,0.2493550739838787,74,86,-0.028123740950909443
FOXB2,(15-30),0.27747881493478815,0.28533092122046555,107,121,0.007852106285677396
FOXB2,(30-60),0.27747881493478815,0.2889950243628193,71,88,0.011516209428031166
FOXB2,(60-100),0.27747881493478815,0.28210991190443235,10,12,0.0046310969696441995
FOXB2,(100-250),0.27747881493478815,0.35781490015360984,1,3,0.08033608521882168
GTF2IRD2,(0-15),0.21014061226793884,0.20664107674696133,78,276,-0.003499535520977509
GTF2IRD2,(15-30),0.21014061226793884,0.1978552120413403,132,529,-0.012285400226598547
GTF2IRD2,(30-60),0.21014061226793884,0.23498159088602305,81,391,0.02484097861808421
GTF2IRD2,(60-100),0.21014061226793884,0.26866503801711034,13,64,0.058524425749171494
GTF2IRD2,(100-250),0.21014061226793884,0.303064250275295,3,24,0.09292363800735615
FOXI2,(0-15),0.23896413603945516,0.22984745851161012,72,85,-0.009116677527845035
FOXI2,(15-30),0.23896413603945516,0.2891357517099942,113,130,0.05017161567053907
FOXI2,(30-60),0.23896413603945516,0.2759419354021585,75,95,0.036977799362703345
FOXI2,(60-100),0.23896413603945516,0.2666693210171484,12,15,0.027705184977693254
FOXI2,(100-250),0.23896413603945516,0.36533437826541276,2,4,0.1263702422259576
NPM1,(0-15),0.27872895113482743,0.28935057093818106,87,490,0.010621619803353632
NPM1,(15-30),0.27872895113482743,0.28161897390932106,136,787,0.002890022774493628
NPM1,(30-60),0.27872895113482743,0.27950289875300405,84,553,0.0007739476181766181
NPM1,(60-100),0.27872895113482743,0.3131027546942922,13,82,0.03437380355946479
NPM1,(100-250),0.27872895113482743,0.314441385920535,3,29,0.03571243478570757
SLC30A9,(0-15),0.23499277285658896,0.22059579302868848,91,104,-0.014396979827900475
SLC30A9,(15-30),0.23499277285658896,0.2527088391681325,123,147,0.01771606631154357
SLC30A9,(30-60),0.23499277285658896,0.24273907892574312,79,103,0.007746306069154163
SLC30A9,(60-100),0.23499277285658896,0.3009466367938333,12,16,0.06595386393724437
SLC30A9,(100-250),0.23499277285658896,0.3708163066744503,3,6,0.13582353381786136
CC2D1B,(0-15),0.1823020067413491,0.16063003377527607,91,210,-0.02167197296607304
CC2D1B,(15-30),0.1823020067413491,0.18754812991796432,136,320,0.005246123176615214
CC2D1B,(30-60),0.1823020067413491,0.21048114343032498,83,214,0.02817913668897587
CC2D1B,(60-100),0.1823020067413491,0.2272342468728145,13,34,0.04493224013146538
CC2D1B,(100-250),0.1823020067413491,0.30500203617970095,3,10,0.12270002943835184
PRAMEF7,(0-15),0.14021620694783737,0.13854225752256877,66,433,-0.001673949425268606
PRAMEF7,(15-30),0.14021620694783737,0.1463250948998584,130,843,0.006108887952021025
PRAMEF7,(30-60),0.14021620694783737,0.15046708102540782,83,507,0.010250874077570443
PRAMEF7,(60-100),0.14021620694783737,0.18885361577050597,9,84,0.04863740882266859
PRAMEF7,(100-250),0.14021620694783737,0.21267197138872387,3,37,0.0724557644408865
NFKBIZ,(0-15),0.15367030904493348,0.1329071492821821,92,316,-0.020763159762751365
NFKBIZ,(15-30),0.15367030904493348,0.16007713708368118,138,485,0.006406828038747703
NFKBIZ,(30-60),0.15367030904493348,0.17388885859008896,84,328,0.02021854954515548
NFKBIZ,(60-100),0.15367030904493348,0.21669050715019428,13,51,0.0630201981052608
NFKBIZ,(100-250),0.15367030904493348,0.26170754170060706,3,18,0.10803723265567358
ANKRD1,(0-15),0.33570058932098773,0.3303298503708648,94,108,-0.005370738950122911
ANKRD1,(15-30),0.33570058932098773,0.33677073583106026,135,160,0.0010701465100725338
ANKRD1,(30-60),0.33570058932098773,0.3443592222549742,83,111,0.008658632933986443
ANKRD1,(60-100),0.33570058932098773,0.35884196938963686,13,17,0.02314138006864913
ANKRD1,(100-250),0.33570058932098773,0.3732899305555556,3,6,0.037589341234567863
PITX1,(0-15),0.3139033529626815,0.2889622226790918,85,100,-0.02494113028358974
PITX1,(15-30),0.3139033529626815,0.32649712537426717,128,153,0.012593772411585658
PITX1,(30-60),0.3139033529626815,0.3196230173167165,82,105,0.005719664354034981
PITX1,(60-100),0.3139033529626815,0.34740901898734183,12,16,0.03350566602466032
PITX1,(100-250),0.3139033529626815,0.3744692144373673,2,5,0.06056586147468579
RBPJ,(0-15),0.162989343985139,0.15478633943237333,92,641,-0.00820300455276568
RBPJ,(15-30),0.162989343985139,0.16152087284753028,136,951,-0.001468471137608729
RBPJ,(30-60),0.162989343985139,0.16490477429312797,83,653,0.0019154303079889634
RBPJ,(60-100),0.162989343985139,0.1646678848513949,12,89,0.0016785408662559065
RBPJ,(100-250),0.162989343985139,0.15885222247611092,3,36,-0.004137121509028091
PRDM5,(0-15),0.26616568258981893,0.22638758489930888,85,195,-0.03977809769051005
PRDM5,(15-30),0.26616568258981893,0.27681337857283234,131,307,0.010647695983013405
PRDM5,(30-60),0.26616568258981893,0.28728181168253863,82,215,0.021116129092719704
PRDM5,(60-100),0.26616568258981893,0.3023064701608709,12,33,0.03614078757105199
PRDM5,(100-250),0.26616568258981893,0.3193121693121692,3,10,0.053146486722350283
FBXO41,(0-15),0.2806490831591308,0.2979980617836425,84,192,0.017348978624511735
FBXO41,(15-30),0.2806490831591308,0.2899626109380611,120,276,0.009313527778930297
FBXO41,(30-60),0.2806490831591308,0.2614368920273456,74,186,-0.019212191131785183
FBXO41,(60-100),0.2806490831591308,0.2535040680868803,11,31,-0.027145015072250478
FBXO41,(100-250),0.2806490831591308,0.3357142857142857,2,8,0.0550652025551549
NRL,(0-15),0.3279789716547616,0.3083796008506719,90,105,-0.01959937080408969
NRL,(15-30),0.3279789716547616,0.33362159482213743,130,154,0.005642623167375849
NRL,(30-60),0.3279789716547616,0.3485181921277863,79,103,0.0205392204730247
NRL,(60-100),0.3279789716547616,0.35824794052642156,13,16,0.030268968871659974
NRL,(100-250),0.3279789716547616,0.3742584745762712,2,5,0.04627950292150962
YLPM1,(0-15),0.1913455771213897,0.17068485950104226,87,195,-0.020660717620347435
YLPM1,(15-30),0.1913455771213897,0.20583615851345824,133,301,0.014490581392068547
YLPM1,(30-60),0.1913455771213897,0.21383934232625135,79,200,0.022493765204861654
YLPM1,(60-100),0.1913455771213897,0.26202684605592946,13,34,0.07068126893453977
YLPM1,(100-250),0.1913455771213897,0.3287179222032791,3,9,0.13737234508188942
TRIM25,(0-15),0.19706966809146942,0.21336473729422378,71,80,0.016295069202754364
TRIM25,(15-30),0.19706966809146942,0.20394792150233493,106,124,0.006878253410865509
TRIM25,(30-60),0.19706966809146942,0.21059843797496686,72,88,0.013528769883497438
TRIM25,(60-100),0.19706966809146942,0.2701760839299993,11,15,0.07310641583852989
TRIM25,(100-250),0.19706966809146942,0.3712204724409445,2,5,0.1741508043494751
POGZ,(0-15),0.1513787194686898,0.14512007308735406,90,622,-0.006258646381335747
POGZ,(15-30),0.1513787194686898,0.1523474376955932,132,930,0.0009687182269033923
POGZ,(30-60),0.1513787194686898,0.15283522079688347,83,642,0.0014565013281936656
POGZ,(60-100),0.1513787194686898,0.17159296647893763,13,99,0.02021424701024782
POGZ,(100-250),0.1513787194686898,0.1838801848191251,2,30,0.0325014653504353
EBF2,(0-15),0.3442763484782134,0.3326837419427022,90,104,-0.011592606535511196
EBF2,(15-30),0.3442763484782134,0.34774020915846776,128,151,0.003463860680254338
EBF2,(30-60),0.3442763484782134,0.35563868886647515,79,106,0.011362340388261727
EBF2,(60-100),0.3442763484782134,0.3630700483091786,12,16,0.018793699830965183
EBF2,(100-250),0.3442763484782134,0.37402415458937194,3,6,0.029747806111158515
RAN,(0-15),0.29535122865501023,0.294415529468752,77,177,-0.0009356991862582431
RAN,(15-30),0.29535122865501023,0.30090778873852475,122,291,0.005556560083514517
RAN,(30-60),0.29535122865501023,0.29966892791933814,80,210,0.004317699264327901
RAN,(60-100),0.29535122865501023,0.28063303889663727,12,32,-0.014718189758372968
RAN,(100-250),0.29535122865501023,0.33075822603719596,2,10,0.03540699738218572
EME2,(0-15),0.20506315313622145,0.19673993188937877,78,89,-0.008323221246842677
EME2,(15-30),0.20506315313622145,0.2175299114406436,122,141,0.012466758304422149
EME2,(30-60),0.20506315313622145,0.21483355763868098,66,84,0.009770404502459529
EME2,(60-100),0.20506315313622145,0.2617308253135017,4,6,0.056667672177280276
ZNF583,(0-15),0.15292087770357415,0.1761446388449123,74,138,0.023223761141338145
ZNF583,(15-30),0.15292087770357415,0.1601493184221487,130,338,0.007228440718574536
ZNF583,(30-60),0.15292087770357415,0.14438128195637623,83,339,-0.008539595747197926
ZNF583,(60-100),0.15292087770357415,0.2688804995886512,13,24,0.11595962188507702
ZNF583,(100-250),0.15292087770357415,0.17357050089748197,3,20,0.020649623193907812
ARRB1,(0-15),0.32990212653181716,0.3265548665601187,90,203,-0.0033472599716984908
ARRB1,(15-30),0.32990212653181716,0.32999553126885395,133,314,9.340473703678409e-05
ARRB1,(30-60),0.32990212653181716,0.337891300232278,83,209,0.007989173700460817
ARRB1,(60-100),0.32990212653181716,0.3474541597606612,13,36,0.01755203322884402
ARRB1,(100-250),0.32990212653181716,0.3574561403508772,3,12,0.02755401381906003
SP140,(0-15),0.1284530450703659,0.12655379146588763,21,76,-0.0018992536044782626
SP140,(15-30),0.1284530450703659,0.13530545698698151,60,254,0.0068524119166156194
